,0
3416,522.4939219
3417,522.6012793
3418,522.7086368
3419,522.8159943
3420,522.9233517
3421,523.0307092
3422,523.1380666
3423,523.2454241
3424,523.3527816
3425,523.460139
3426,523.5674965
3427,523.6748539
3428,523.7822114
3429,523.8895689
3430,523.9969263
3431,524.1042838
3432,524.2116413
3433,524.3189987
3434,524.4263562
3435,524.5337136
3436,524.6410711
3437,524.7484286
3438,524.855786
3439,524.9631435
3440,525.0705009
3441,525.1778584
3442,525.2852159
3443,525.3925733
3444,525.4999308
3445,525.6072883
3446,525.7146457
3447,525.8220032
3448,525.9293606
3449,526.0367181
3450,526.1440756
3451,526.251433
3452,526.3587905
3453,526.4661479
3454,526.5735054
3455,526.6808629
3456,526.7882203
3457,526.8955778
3458,527.0029352
3459,527.1102927
3460,527.2176502
3461,527.3250076
3462,527.4323651
3463,527.5397226
3464,527.64708
3465,527.7544375
3466,527.8617949
3467,527.9691524
3468,528.0765099
3469,528.1838673
3470,528.2912248
3471,528.3985822
3472,528.5059397
3473,528.6132972
3474,528.7206546
3475,528.8280121
3476,528.9353696
3477,529.042727
3478,529.1500845
3479,529.2574419
3480,529.3647994
3481,529.4721569
3482,529.5795143
3483,529.6868718
3484,529.7942292
3485,529.9015867
3486,530.0089442
3487,530.1163016
3488,530.2236591
3489,530.3310165
3490,530.438374
3491,530.5457315
3492,530.6530889
3493,530.7604464
3494,530.8678039
3495,530.9751613
3496,531.0825188
3497,531.1898762
3498,531.2972337
3499,531.4045912
3500,531.5119486
3501,531.6193061
3502,531.7266635
3503,531.834021
3504,531.9413785
3505,532.0487359
3506,532.1560934
3507,532.2634509
3508,532.3708083
3509,532.4781658
3510,532.5855232
3511,532.6928807
3512,532.8002382
3513,532.9075956
3514,533.0149531
3515,533.1223105
3516,533.229668
3517,533.3370255
3518,533.4443829
3519,533.5517404
3520,533.6590978
3521,533.7664553
3522,533.8738128
3523,533.9811702
3524,534.0885277
3525,534.1958852
3526,534.3032426
3527,534.4106001
3528,534.5179575
3529,534.625315
3530,534.7326725
3531,534.8400299
3532,534.9473874
3533,535.0547448
3534,535.1621023
3535,535.2694598
3536,535.3768172
3537,535.4841747
3538,535.5915321
3539,535.6988896
3540,535.8062471
3541,535.9136045
3542,536.020962
3543,536.1283195
3544,536.2356769
3545,536.3430344
3546,536.4503918
3547,536.5577493
3548,536.6651068
3549,536.7724642
3550,536.8798217
3551,536.9871791
3552,537.0945366
3553,537.2018941
3554,537.3092515
3555,537.416609
3556,537.5239665
3557,537.6313239
3558,537.7386814
3559,537.8460388
3560,537.9533963
3561,538.0607538
3562,538.1681112
3563,538.2754687
3564,538.3828261
3565,538.4901836
3566,538.5975411
3567,538.7048985
3568,538.812256
3569,538.9196134
3570,539.0269709
3571,539.1343284
3572,539.2416858
3573,539.3490433
3574,539.4564008
3575,539.5637582
3576,539.6711157
3577,539.7784731
3578,539.8858306
3579,539.9931881
3580,540.1005455
3581,540.207903
3582,540.3152604
3583,540.4226179
3584,540.5299754
3585,540.6373328
3586,540.7446903
3587,540.8520478
3588,540.9594052
3589,541.0667627
3590,541.1741201
3591,541.2814776
3592,541.3888351
3593,541.4961925
3594,541.60355
3595,541.7109074
3596,541.8182649
3597,541.9256224
3598,542.0329798
3599,542.1403373
3600,542.2476947
3601,542.3550522
3602,542.4624097
3603,542.5697671
3604,542.6771246
3605,542.7844821
3606,542.8918395
3607,542.999197
3608,543.1065544
3609,543.2139119
3610,543.3212694
3611,543.4286268
3612,543.5359843
3613,543.6433417
3614,543.7506992
3615,543.8580567
3616,543.9654141
3617,544.0727716
3618,544.1801291
3619,544.2874865
3620,544.394844
3621,544.5022014
3622,544.6095589
3623,544.7169164
3624,544.8242738
3625,544.9316313
3626,545.0389887
3627,545.1463462
3628,545.2537037
3629,545.3610611
3630,545.4684186
3631,545.575776
3632,545.6831335
3633,545.790491
3634,545.8978484
3635,546.0052059
3636,546.1125634
3637,546.2199208
3638,546.3272783
3639,546.4346357
3640,546.5419932
3641,546.6493507
3642,546.7567081
3643,546.8640656
3644,546.971423
3645,547.0787805
3646,547.186138
3647,547.2934954
3648,547.4008529
3649,547.5082104
3650,547.6155678
3651,547.7229253
3652,547.8302827
3653,547.9376402
3654,548.0449977
3655,548.1523551
3656,548.2597126
3657,548.36707
3658,548.4744275
3659,548.581785
3660,548.6891424
3661,548.7964999
3662,548.9038573
3663,549.0112148
3664,549.1185723
3665,549.2259297
3666,549.3332872
3667,549.4406447
3668,549.5480021
3669,549.6553596
3670,549.762717
3671,549.8700745
3672,549.977432
3673,550.0847894
3674,550.1921469
3675,550.2995043
3676,550.4068618
3677,550.5142193
3678,550.6215767
3679,550.7289342
3680,550.8362917
3681,550.9436491
3682,551.0510066
3683,551.158364
3684,551.2657215
3685,551.373079
3686,551.4804364
3687,551.5877939
3688,551.6951513
3689,551.8025088
3690,551.9098663
3691,552.0172237
3692,552.1245812
3693,552.2319386
3694,552.3392961
3695,552.4466536
3696,552.554011
3697,552.6613685
3698,552.768726
3699,552.8760834
3700,552.9834409
3701,553.0907983
3702,553.1981558
3703,553.3055133
3704,553.4128707
3705,553.5202282
3706,553.6275856
3707,553.7349431
3708,553.8423006
3709,553.949658
3710,554.0570155
3711,554.164373
3712,554.2717304
3713,554.3790879
3714,554.4864453
3715,554.5938028
3716,554.7011603
3717,554.8085177
3718,554.9158752
3719,555.0232326
3720,555.1305901
3721,555.2379476
3722,555.345305
3723,555.4526625
3724,555.5600199
3725,555.6673774
3726,555.7747349
3727,555.8820923
3728,555.9894498
3729,556.0968073
3730,556.2041647
3731,556.3115222
3732,556.4188796
3733,556.5262371
3734,556.6335946
3735,556.740952
3736,556.8483095
3737,556.9556669
3738,557.0630244
3739,557.1703819
3740,557.2777393
3741,557.3850968
3742,557.4924543
3743,557.5998117
3744,557.7071692
3745,557.8145266
3746,557.9218841
3747,558.0292416
3748,558.136599
3749,558.2439565
3750,558.3513139
3751,558.4586714
3752,558.5660289
3753,558.6733863
3754,558.7807438
3755,558.8881012
3756,558.9954587
3757,559.1028162
3758,559.2101736
3759,559.3175311
3760,559.4248886
3761,559.532246
3762,559.6396035
3763,559.7469609
3764,559.8543184
3765,559.9616759
3766,560.0690333
3767,560.1763908
3768,560.2837482
3769,560.3911057
3770,560.4984632
3771,560.6058206
3772,560.7131781
3773,560.8205355
3774,560.927893
3775,561.0352505
3776,561.1426079
3777,561.2499654
3778,561.3573229
3779,561.4646803
3780,561.5720378
3781,561.6793952
3782,561.7867527
3783,561.8941102
3784,562.0014676
3785,562.1088251
3786,562.2161825
3787,562.32354
3788,562.4308975
3789,562.5382549
3790,562.6456124
3791,562.7529699
3792,562.8603273
3793,562.9676848
3794,563.0750422
3795,563.1823997
3796,563.2897572
3797,563.3971146
3798,563.5044721
3799,563.6118295
3800,563.719187
3801,563.8265445
3802,563.9339019
3803,564.0412594
3804,564.1486168
3805,564.2559743
3806,564.3633318
3807,564.4706892
3808,564.5780467
3809,564.6854042
3810,564.7927616
3811,564.9001191
3812,565.0074765
3813,565.114834
3814,565.2221915
3815,565.3295489
3816,565.4369064
3817,565.5442638
3818,565.6516213
3819,565.7589788
3820,565.8663362
3821,565.9736937
3822,566.0810512
3823,566.1884086
3824,566.2957661
3825,566.4031235
3826,566.510481
3827,566.6178385
3828,566.7251959
3829,566.8325534
3830,566.9399108
3831,567.0472683
3832,567.1546258
3833,567.2619832
3834,567.3693407
3835,567.4766981
3836,567.5840556
3837,567.6914131
3838,567.7987705
3839,567.906128
3840,568.0134855
3841,568.1208429
3842,568.2282004
3843,568.3355578
3844,568.4429153
3845,568.5502728
3846,568.6576302
3847,568.7649877
3848,568.8723451
3849,568.9797026
3850,569.0870601
3851,569.1944175
3852,569.301775
3853,569.4091325
3854,569.5164899
3855,569.6238474
3856,569.7312048
3857,569.8385623
3858,569.9459198
3859,570.0532772
3860,570.1606347
3861,570.2679921
3862,570.3753496
3863,570.4827071
3864,570.5900645
3865,570.697422
3866,570.8047794
3867,570.9121369
3868,571.0194944
3869,571.1268518
3870,571.2342093
3871,571.3415668
3872,571.4489242
3873,571.5562817
3874,571.6636391
3875,571.7709966
3876,571.8783541
3877,571.9857115
3878,572.093069
3879,572.2004264
3880,572.3077839
3881,572.4151414
3882,572.5224988
3883,572.6298563
3884,572.7372138
3885,572.8445712
3886,572.9519287
3887,573.0592861
3888,573.1666436
3889,573.2740011
3890,573.3813585
3891,573.488716
3892,573.5960734
3893,573.7034309
3894,573.8107884
3895,573.9181458
3896,574.0255033
3897,574.1328607
3898,574.2402182
3899,574.3475757
3900,574.4549331
3901,574.5622906
3902,574.6696481
3903,574.7770055
3904,574.884363
3905,574.9917204
3906,575.0990779
3907,575.2064354
3908,575.3137928
3909,575.4211503
3910,575.5285077
3911,575.6358652
3912,575.7432227
3913,575.8505801
3914,575.9579376
3915,576.0652951
3916,576.1726525
3917,576.28001
3918,576.3873674
3919,576.4947249
3920,576.6020824
3921,576.7094398
3922,576.8167973
3923,576.9241547
3924,577.0315122
3925,577.1388697
3926,577.2462271
3927,577.3535846
3928,577.460942
3929,577.5682995
3930,577.675657
3931,577.7830144
3932,577.8903719
3933,577.9977294
3934,578.1050868
3935,578.2124443
3936,578.3198017
3937,578.4271592
3938,578.5345167
3939,578.6418741
3940,578.7492316
3941,578.856589
3942,578.9639465
3943,579.071304
3944,579.1786614
3945,579.2860189
3946,579.3933764
3947,579.5007338
3948,579.6080913
3949,579.7154487
3950,579.8228062
3951,579.9301637
3952,580.0375211
3953,580.1448786
3954,580.252236
3955,580.3595935
3956,580.466951
3957,580.5743084
3958,580.6816659
3959,580.7890233
3960,580.8963808
3961,581.0037383
3962,581.1110957
3963,581.2184532
3964,581.3258107
3965,581.4331681
3966,581.5405256
3967,581.647883
3968,581.7552405
3969,581.862598
3970,581.9699554
3971,582.0773129
3972,582.1846703
3973,582.2920278
3974,582.3993853
3975,582.5067427
3976,582.6141002
3977,582.7214577
3978,582.8288151
3979,582.9361726
3980,583.04353
3981,583.1508875
3982,583.258245
3983,583.3656024
3984,583.4729599
3985,583.5803173
3986,583.6876748
3987,583.7950323
3988,583.9023897
3989,584.0097472
3990,584.1171046
3991,584.2244621
3992,584.3318196
3993,584.439177
3994,584.5465345
3995,584.653892
3996,584.7612494
3997,584.8686069
3998,584.9759643
3999,585.0833218
4000,585.1906793
4001,585.2980367
4002,585.4053942
4003,585.5127516
4004,585.6201091
4005,585.7274666
4006,585.834824
4007,585.9421815
4008,586.0495389
4009,586.1568964
4010,586.2642539
4011,586.3716113
4012,586.4789688
4013,586.5863263
4014,586.6936837
4015,586.8010412
4016,586.9083986
4017,587.0157561
4018,587.1231136
4019,587.230471
4020,587.3378285
4021,587.4451859
4022,587.5525434
4023,587.6599009
4024,587.7672583
4025,587.8746158
4026,587.9819733
4027,588.0893307
4028,588.1966882
4029,588.3040456
4030,588.4114031
4031,588.5187606
4032,588.626118
4033,588.7334755
4034,588.8408329
4035,588.9481904
4036,589.0555479
4037,589.1629053
4038,589.2702628
4039,589.3776202
4040,589.4849777
4041,589.5923352
4042,589.6996926
4043,589.8070501
4044,589.9144076
4045,590.021765
4046,590.1291225
4047,590.2364799
4048,590.3438374
4049,590.4511949
4050,590.5585523
4051,590.6659098
4052,590.7732672
4053,590.8806247
4054,590.9879822
4055,591.0953396
4056,591.2026971
4057,591.3100546
4058,591.417412
4059,591.5247695
4060,591.6321269
4061,591.7394844
4062,591.8468419
4063,591.9541993
4064,592.0615568
4065,592.1689142
4066,592.2762717
4067,592.3836292
4068,592.4909866
4069,592.5983441
4070,592.7057015
4071,592.813059
4072,592.9204165
4073,593.0277739
4074,593.1351314
4075,593.2424889
4076,593.3498463
4077,593.4572038
4078,593.5645612
4079,593.6719187
4080,593.7792762
4081,593.8866336
4082,593.9939911
4083,594.1013485
4084,594.208706
4085,594.3160635
4086,594.4234209
4087,594.5307784
4088,594.6381359
4089,594.7454933
4090,594.8528508
4091,594.9602082
4092,595.0675657
4093,595.1749232
4094,595.2822806
4095,595.3896381
4096,595.4969955
4097,595.604353
4098,595.7117105
4099,595.8190679
4100,595.9264254
4101,596.0337828
4102,596.1411403
4103,596.2484978
4104,596.3558552
4105,596.4632127
4106,596.5705702
4107,596.6779276
4108,596.7852851
4109,596.8926425
4110,597
