snapshots,AL,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LV,MK,NL,NO,PL,PT,RO,RS,SI,SK
2020-02-22 08:00:00,0.0,3797.6,191.5,669.4,44.3,0.0,15535.1,0.0,27848.3,19.3,11455.7,305.7,2164.7,354.1,1735.6,0.0,46242.5,597.7,2131.1,0.0,3496.8,1137.4,0.0,4029.6,1477.9,23.8,0.0,817.9
2020-02-22 09:00:00,0.0,1853.6,136.7,669.4,45.0,0.0,13901.9,0.0,27681.8,227.9,11313.1,2606.2,2153.3,323.2,1983.6,0.0,43054.1,609.9,2116.9,0.0,6295.4,0.0,0.0,4029.6,429.6,24.1,0.0,899.2
2020-02-22 10:00:00,0.0,3295.7,449.5,656.3,45.0,0.0,12811.3,0.0,26087.0,604.6,8227.8,4875.2,2136.3,323.2,1149.9,0.0,36789.1,609.9,2116.9,0.0,7848.6,1113.4,0.0,4029.6,0.0,24.1,0.0,712.0
2020-02-22 11:00:00,0.0,2580.7,1195.2,0.0,45.0,938.9,15809.8,0.0,26185.4,975.2,1068.4,4419.4,2084.1,323.2,1680.8,0.0,27060.3,609.9,2116.9,0.0,7074.0,1137.4,0.0,4029.6,0.0,24.1,0.0,955.7
2020-02-22 12:00:00,0.0,5382.9,1482.9,174.5,45.0,331.6,14225.0,0.0,26364.7,1230.8,987.9,5053.6,3087.9,323.2,1890.6,0.0,24793.1,609.9,2116.9,0.0,6542.8,1137.4,0.0,4029.6,0.0,24.1,0.0,1495.9
2020-02-22 13:00:00,0.0,4280.9,290.8,174.5,45.0,173.4,16232.4,0.0,26008.3,1366.2,2172.7,16113.1,1693.3,323.2,1124.2,0.0,25431.7,609.9,2116.9,0.0,7868.3,0.0,26.8,4029.6,0.0,24.1,0.0,482.6
2020-02-22 14:00:00,0.0,4497.1,488.3,0.0,45.0,250.7,16543.5,0.0,24565.5,1474.7,878.2,7645.4,2022.9,323.2,1009.8,0.0,22546.8,609.9,2116.9,0.0,3741.3,1137.4,0.0,4029.6,0.0,24.1,0.0,539.3
2020-02-22 15:00:00,0.0,2980.2,2369.0,669.4,34.9,250.7,14155.9,0.0,20483.7,1474.7,878.2,8365.2,2123.4,268.4,692.8,0.0,29110.3,516.6,2099.6,0.0,1032.0,1137.4,0.0,4029.6,968.9,17.8,0.0,515.6
2020-02-22 16:00:00,0.0,2488.1,3719.8,669.4,34.9,250.7,14201.8,0.0,19760.7,1474.7,878.2,10604.5,2152.2,268.4,816.7,0.0,37391.1,516.6,2099.6,0.0,2888.9,1137.4,0.0,4029.6,3554.5,17.8,0.0,598.2
2020-02-22 17:00:00,0.0,1216.9,606.4,669.4,34.9,0.0,11776.1,0.0,23083.8,784.7,3271.7,21458.9,2176.6,268.4,1316.6,0.0,46806.5,632.4,2099.6,0.0,3816.9,0.0,0.0,4029.6,3526.1,17.8,0.0,678.9
2020-02-22 18:00:00,0.0,1216.9,591.0,669.4,34.9,0.0,6344.4,0.0,28676.1,561.4,3655.6,13832.5,2205.4,268.4,1366.6,0.0,53212.5,516.6,2099.6,0.0,3991.7,0.0,0.0,4029.6,2737.8,17.8,0.0,862.9
2020-02-22 19:00:00,0.0,1216.9,537.4,669.4,34.9,0.0,4774.6,0.0,29561.1,309.2,10644.3,14608.2,2184.1,268.4,1013.7,0.0,53043.4,516.6,2099.6,0.0,3176.7,0.0,0.0,4029.6,2519.9,17.8,0.0,770.3
2020-02-22 20:00:00,0.0,811.5,973.1,669.4,34.9,0.0,4689.5,0.0,28333.9,264.3,10038.8,23677.5,2160.1,268.4,1000.9,0.0,51363.5,516.6,2099.6,0.0,5666.1,0.0,0.0,4029.6,2684.2,17.8,0.0,681.2
2020-02-22 21:00:00,0.0,0.0,152.6,669.4,44.9,0.0,5573.8,0.0,27788.6,227.9,5954.0,9430.4,2145.2,329.9,783.6,0.0,50748.6,564.4,2120.7,0.0,3689.8,0.0,0.0,4029.6,1340.2,20.9,0.0,673.4
2020-02-22 22:00:00,0.0,0.0,58.8,669.4,44.9,0.0,4956.3,0.0,28324.2,227.9,7266.5,4421.3,2118.9,329.9,690.8,0.0,44680.4,564.4,1151.3,0.0,4173.3,0.0,0.0,4029.6,151.1,20.9,0.0,573.3
2020-02-22 23:00:00,0.0,0.0,250.2,0.0,44.9,0.0,5300.0,0.0,29047.9,0.0,10186.7,432.9,2079.9,329.9,672.1,0.0,38815.4,564.4,1151.3,0.0,1476.4,1137.4,0.0,4029.6,0.0,20.9,0.0,438.4
2020-02-23 00:00:00,0.0,0.0,228.0,0.0,45.6,0.0,2946.0,0.0,28394.3,0.0,4345.0,0.0,1978.5,326.5,824.6,0.0,34491.4,560.1,1141.0,0.0,0.0,1137.4,0.0,4029.6,0.0,20.1,0.0,433.6
2020-02-23 01:00:00,0.0,0.0,182.0,99.8,45.6,0.0,3800.4,0.0,23163.9,0.0,1993.5,0.0,524.1,326.5,507.6,0.0,29598.0,560.1,1141.0,0.0,0.0,1137.4,0.0,4029.6,0.0,20.1,0.0,433.6
2020-02-23 02:00:00,0.0,0.0,71.5,174.5,45.6,0.0,3565.4,0.0,19578.3,0.0,1744.3,0.0,0.0,326.5,621.0,0.0,25805.3,560.1,1141.0,0.0,0.0,1137.4,0.0,4002.5,0.0,20.1,0.0,433.6
2020-02-23 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4512.8,0.0,16385.0,0.0,239.9,0.0,0.0,342.8,736.2,0.0,24580.8,552.7,1192.4,0.0,1483.7,1137.4,0.0,3362.4,0.0,21.0,0.0,446.4
2020-02-23 04:00:00,0.0,0.0,884.1,0.0,0.0,0.0,4109.7,0.0,15995.7,0.0,239.9,0.0,0.0,342.8,350.5,0.0,24386.4,552.7,1192.4,0.0,1786.0,1137.4,0.0,3236.8,0.0,21.0,0.0,446.4
2020-02-23 05:00:00,0.0,0.0,1168.7,0.0,0.0,0.0,4697.6,0.0,16024.5,0.0,239.9,29.5,0.0,342.8,0.0,0.0,25990.3,552.7,1192.4,0.0,2690.4,1137.4,0.0,3238.7,0.0,21.0,0.0,446.4
2020-02-23 06:00:00,0.0,0.0,0.0,0.0,48.1,0.0,5704.8,0.0,16566.5,0.0,239.9,794.5,0.0,342.8,0.0,0.0,27962.0,552.7,1192.4,0.0,4185.2,1137.4,0.0,3452.3,0.0,21.0,0.0,446.4
2020-02-23 07:00:00,0.0,2459.4,22.1,174.5,34.4,0.0,2532.6,0.0,17155.6,0.0,255.0,5038.4,816.2,342.8,240.1,0.0,25740.8,552.7,1192.4,0.0,4890.5,1137.4,0.0,3890.9,0.0,21.0,0.0,446.4
2020-02-23 08:00:00,0.0,1985.0,32.9,10.8,48.1,0.0,1870.1,0.0,16569.1,817.6,486.8,7302.6,3643.2,342.8,688.1,0.0,22640.0,552.7,1192.4,0.0,5625.7,1137.4,0.0,3813.9,0.0,21.0,0.0,446.4
2020-02-23 09:00:00,0.0,308.2,151.3,0.0,0.0,0.0,3122.2,0.0,16928.8,1156.9,1714.7,7618.1,2041.9,341.0,660.2,0.0,22632.0,566.1,1259.0,0.0,5883.1,1137.4,0.0,3849.2,0.0,20.5,0.0,509.5
2020-02-23 10:00:00,0.0,1059.5,623.0,174.5,0.0,0.0,3584.8,0.0,17200.6,634.6,1774.4,15215.4,2449.0,341.0,777.2,0.0,19024.2,566.1,2136.5,0.0,5757.0,0.0,0.0,3629.0,0.0,20.5,0.0,488.2
2020-02-23 11:00:00,0.0,1369.8,410.5,174.5,0.0,0.0,2939.9,306.6,16183.1,1294.3,1760.6,8424.8,4745.8,341.0,1055.5,312.0,15306.7,566.1,2136.5,0.0,4799.0,1137.4,0.0,3424.7,0.0,20.5,0.0,435.7
2020-02-23 12:00:00,0.0,1475.3,1410.1,174.5,0.0,0.0,2319.9,561.8,16987.3,1197.1,1863.1,4347.6,3266.8,341.0,436.2,1208.3,14572.9,566.1,2136.5,0.0,4753.6,1137.4,0.0,3331.9,0.0,20.5,0.0,435.7
2020-02-23 13:00:00,0.0,562.8,1631.8,174.5,0.0,0.0,8691.6,175.7,15994.1,1022.8,1594.6,2277.2,1794.1,341.0,69.4,876.1,12856.7,1688.7,2136.5,0.0,5103.4,1137.4,0.0,3635.4,0.0,20.5,0.0,435.7
2020-02-23 14:00:00,0.0,0.0,884.1,174.5,0.0,0.0,7241.2,931.4,15484.5,1149.8,239.9,963.9,2097.9,341.0,436.2,1090.3,17738.1,2816.4,2136.5,0.0,3264.8,1137.4,0.0,3458.7,0.0,20.5,0.0,435.7
2020-02-23 15:00:00,0.0,0.0,884.1,174.5,0.0,0.0,4072.9,949.4,13637.3,1360.9,239.9,4546.8,4538.3,243.0,994.6,1331.0,20304.6,3870.0,2119.0,0.0,3811.1,1137.4,0.0,2680.7,0.0,11.8,0.0,336.9
2020-02-23 16:00:00,0.0,0.0,1457.7,0.0,0.0,0.0,720.3,0.0,13295.7,770.4,239.9,16690.5,2095.3,243.0,712.8,4511.5,27611.3,2965.3,2119.0,0.0,5714.5,0.0,0.0,2499.6,0.0,11.8,0.0,445.9
2020-02-23 17:00:00,0.0,0.0,884.1,301.9,0.0,0.0,732.8,506.5,14752.2,2000.5,1534.4,15203.4,2144.1,243.0,817.9,3593.4,32943.2,3908.6,2382.6,0.0,4226.2,0.0,466.4,3383.3,0.0,11.8,0.0,506.4
2020-02-23 18:00:00,0.0,0.0,1123.8,171.4,0.0,0.0,2682.1,0.0,22360.1,1702.6,6226.7,25189.2,2189.6,243.0,996.6,5231.9,40277.5,3544.4,2284.0,0.0,6034.3,0.0,466.4,4029.6,0.0,11.8,0.0,561.3
2020-02-23 19:00:00,0.0,0.0,1825.0,0.0,33.8,0.0,3980.0,0.0,27446.7,347.6,8637.1,29317.4,2173.0,243.0,709.5,4940.8,43572.2,3908.6,2284.0,0.0,6115.1,0.0,466.4,4029.6,0.0,11.8,0.0,537.5
2020-02-23 20:00:00,0.0,0.0,1721.8,0.0,33.8,0.0,5491.7,0.0,27108.4,684.6,8714.9,30833.6,2140.9,243.0,696.7,5622.0,40665.8,3155.4,2119.0,0.0,5781.8,0.0,0.0,4029.6,0.0,11.8,0.0,493.8
2020-02-23 21:00:00,0.0,0.0,1571.5,0.0,38.0,250.7,6164.7,0.0,26458.0,911.1,8830.7,32874.7,2122.1,284.1,683.8,3186.0,37891.1,844.9,2120.1,0.0,7394.3,0.0,0.0,4029.6,0.0,18.3,0.0,540.8
2020-02-23 22:00:00,0.0,0.0,1511.0,0.0,38.0,0.0,5564.1,0.0,26709.2,558.5,11750.9,28008.9,2097.7,284.1,671.4,2095.9,28459.8,531.8,1475.8,0.0,8443.7,0.0,0.0,4029.6,0.0,18.3,0.0,514.0
2020-02-23 23:00:00,0.0,0.0,1417.5,174.5,38.0,0.0,6667.5,0.0,27816.9,227.9,14760.9,26946.7,2545.7,284.1,248.1,310.6,25795.1,531.8,1148.2,0.0,8994.9,0.0,0.0,4029.6,0.0,18.3,0.0,417.8
2020-02-24 00:00:00,0.0,0.0,1093.8,10.6,37.9,0.0,8317.6,0.0,26748.3,75.7,10265.2,23901.5,0.0,281.8,0.0,0.0,21642.3,526.0,1163.1,0.0,9553.7,0.0,0.0,4029.6,0.0,17.2,0.0,409.1
2020-02-24 01:00:00,0.0,0.0,930.5,174.5,37.9,0.0,7812.9,0.0,25276.7,0.0,7378.0,23476.3,0.0,281.8,891.2,507.0,16819.7,526.0,1163.1,0.0,10782.4,1137.4,0.0,4029.6,0.0,17.2,0.0,409.1
2020-02-24 02:00:00,0.0,0.0,1046.0,0.0,37.9,250.7,7784.1,0.0,22262.6,0.0,6165.2,29706.2,0.0,281.8,167.4,713.1,13713.7,526.0,1163.1,0.0,10969.2,1137.4,0.0,4029.6,0.0,17.2,0.0,409.1
2020-02-24 03:00:00,0.0,0.0,0.0,0.0,40.8,250.7,6096.1,0.0,21602.2,0.0,3038.0,21703.4,0.0,293.9,769.4,188.9,13533.2,519.9,1167.8,0.0,8212.3,295.1,0.0,4029.6,0.0,22.1,0.0,438.4
2020-02-24 04:00:00,0.0,403.3,0.0,174.5,40.8,0.0,7097.9,334.6,21562.6,222.9,3030.5,18132.2,0.0,293.9,613.5,0.0,13864.4,519.9,1167.8,0.0,8160.6,0.0,0.0,4029.6,0.0,22.1,0.0,438.4
2020-02-24 05:00:00,0.0,1156.6,639.1,174.5,40.8,0.0,10382.4,568.0,22400.1,234.6,3806.6,11778.4,6969.3,293.9,463.1,0.0,25610.9,827.3,1167.8,0.0,8215.9,0.0,0.0,4029.6,0.0,22.1,0.0,438.4
2020-02-24 06:00:00,0.0,739.5,4018.8,14.0,40.8,0.0,21789.1,969.4,28010.0,561.1,12803.1,8709.6,2118.4,293.9,1975.6,0.0,39097.3,3486.9,2124.1,0.0,7724.3,0.0,0.0,4029.6,0.0,22.1,0.0,807.7
2020-02-24 07:00:00,0.0,2580.7,5156.4,0.0,40.8,0.0,27176.9,1465.5,31250.1,1824.5,15732.9,16684.6,0.0,428.5,1199.6,0.0,49096.2,3901.3,2382.4,0.0,10742.4,0.0,529.9,4029.6,0.0,0.0,0.0,1489.9
2020-02-24 08:00:00,0.0,2580.7,4115.3,0.0,40.8,0.0,26348.6,1733.8,32254.5,2000.5,15749.0,17451.4,81.3,416.6,1233.2,0.0,50097.1,3901.3,2382.4,0.0,11694.3,0.0,756.2,4029.6,0.0,0.0,0.0,1505.0
2020-02-24 09:00:00,0.0,2580.7,4103.3,0.0,43.4,0.0,27873.9,1965.1,30016.9,2000.5,16110.5,22761.3,0.0,571.0,1118.4,0.0,49962.4,3903.5,2382.5,0.0,11362.9,0.0,893.5,3135.8,0.0,0.0,0.0,1498.3
2020-02-24 10:00:00,0.0,2610.7,3760.7,0.0,43.4,0.0,27843.2,1986.7,27294.7,2000.5,11997.1,24952.4,0.0,577.2,1069.6,0.0,47082.5,3903.5,2382.5,0.0,10939.2,0.0,1531.6,3044.5,0.0,0.0,0.0,1497.1
2020-02-24 11:00:00,0.0,3140.4,3722.0,0.0,43.4,0.0,25460.4,1961.3,25456.9,2000.5,9610.6,26983.6,613.5,358.1,1590.1,0.0,46020.6,3903.5,2382.5,0.0,10585.7,0.0,822.1,2780.1,0.0,0.0,0.0,1496.3
2020-02-24 12:00:00,0.0,3392.3,2158.1,0.0,43.4,0.0,24782.3,1803.8,25013.6,2300.1,7815.5,29222.7,1359.9,248.2,2820.7,0.0,40476.3,3903.5,2382.5,0.0,11485.8,0.0,841.7,4014.7,0.0,0.0,0.0,1494.8
2020-02-24 13:00:00,0.0,3797.6,3086.7,0.0,43.4,0.0,23190.6,1744.0,25677.6,2148.7,6755.4,29551.2,1908.7,73.8,3510.0,0.0,40864.8,3903.5,2382.5,0.0,10458.4,0.0,864.2,4029.6,0.0,0.0,0.0,1491.2
2020-02-24 14:00:00,0.0,3797.6,3443.8,0.0,43.4,0.0,23332.4,1658.2,26777.4,2028.1,6742.0,28542.4,2067.2,83.9,3740.9,0.0,45412.5,3903.5,2382.5,0.0,10059.8,0.0,832.1,4029.6,0.0,0.0,0.0,1456.9
2020-02-24 15:00:00,0.0,4039.9,6705.1,0.0,36.9,0.0,20719.1,1565.1,26145.4,2000.5,6726.3,26469.3,2106.9,47.8,3798.1,0.0,49668.4,3891.8,2383.3,0.0,9072.5,0.0,785.4,4029.6,0.0,0.7,0.0,1804.0
2020-02-24 16:00:00,0.0,5578.8,4748.8,0.0,36.9,0.0,19767.8,1703.5,25632.6,2000.5,6961.1,27622.9,2119.8,43.7,4162.4,0.0,50974.4,3891.8,2317.7,0.0,9300.6,0.0,760.9,4029.6,0.0,6.7,0.0,1372.7
2020-02-24 17:00:00,0.0,5278.6,3348.4,0.0,36.9,0.0,15945.2,1717.4,20090.3,2000.5,7048.5,39093.6,2214.6,43.7,3419.8,0.0,53396.5,3891.8,2383.3,0.0,10909.3,0.0,1823.4,0.0,0.0,6.7,0.0,1453.5
2020-02-24 18:00:00,0.0,6146.2,2281.8,630.7,36.9,0.0,15727.8,1717.3,25413.8,2000.5,10583.3,33097.3,2435.1,209.5,3049.1,0.0,53414.3,3891.8,2383.3,0.0,9712.2,0.0,830.0,0.0,0.0,6.7,0.0,1468.0
2020-02-24 19:00:00,0.0,4599.0,2236.5,669.4,36.9,0.0,13907.6,948.7,30240.3,2000.5,16144.9,32245.3,2296.9,48.5,2554.3,501.4,55850.0,3891.8,2383.3,0.0,9110.0,0.0,1057.2,2671.2,37.7,6.7,0.0,1430.4
2020-02-24 20:00:00,0.0,3797.6,3528.3,669.4,36.9,0.0,14256.4,948.7,30001.5,2000.5,15055.0,29283.9,2158.6,265.5,3604.6,671.7,53113.7,3891.8,2319.8,0.0,8483.7,0.0,729.7,4029.6,32.7,6.7,0.0,1299.5
2020-02-24 21:00:00,0.0,1211.7,3091.4,669.4,42.2,0.0,15591.5,993.0,26712.6,2000.5,9796.7,24617.7,2110.4,325.8,1512.8,669.5,51319.4,3906.3,2383.0,0.0,4522.2,0.0,729.7,4029.6,603.8,16.6,0.0,632.1
2020-02-24 22:00:00,0.0,1160.7,1932.9,669.4,42.2,0.0,15299.0,714.6,26772.8,2000.5,13390.7,17476.2,2099.4,325.8,990.6,1250.8,50410.2,3906.3,2383.0,0.0,2709.6,0.0,590.9,4029.6,880.4,16.6,0.0,563.7
2020-02-24 23:00:00,0.0,1131.1,183.1,669.4,42.2,0.0,11452.0,0.0,27160.7,2000.5,11058.8,8549.8,2084.5,325.8,690.6,0.0,41819.2,3906.3,2210.5,0.0,1895.7,0.0,0.0,4029.6,493.8,16.6,0.0,532.7
2020-02-25 00:00:00,0.0,2215.7,112.8,669.4,41.8,0.0,10639.6,0.0,17810.6,2000.5,6377.1,1460.2,2059.9,319.5,671.4,0.0,39338.4,3897.8,2208.1,0.0,2097.4,0.0,0.0,4029.6,452.3,16.2,0.0,487.8
2020-02-25 01:00:00,0.0,3201.0,53.1,669.4,41.8,0.0,8099.2,119.4,14062.8,1702.6,2142.2,1350.7,2035.0,319.5,656.0,0.0,34375.5,3897.8,2208.1,0.0,1182.2,1137.4,0.0,2010.9,0.0,16.2,0.0,458.1
2020-02-25 02:00:00,0.0,5082.3,16.7,669.4,41.8,0.0,8256.3,119.4,8111.8,1517.3,4110.8,918.2,2016.4,319.5,647.4,0.0,32406.9,3897.8,2208.1,0.0,1976.6,1137.4,0.0,1976.7,0.0,16.2,0.0,443.3
2020-02-25 03:00:00,0.0,5082.3,23.5,669.4,42.9,0.0,12491.0,119.4,5096.3,1544.5,878.2,0.0,2012.4,309.0,645.2,0.0,30357.1,3934.4,2118.4,0.0,1623.2,1137.4,0.0,1324.2,0.0,23.0,0.0,464.2
2020-02-25 04:00:00,0.0,5486.6,134.6,349.7,42.9,0.0,12546.0,119.4,4379.3,2140.2,774.9,0.0,2041.6,309.0,726.5,0.0,30019.3,3934.4,2217.1,0.0,364.5,1137.4,0.0,0.0,0.0,23.0,0.0,484.7
2020-02-25 05:00:00,0.0,3797.6,78.8,669.4,42.9,0.0,13277.9,251.8,5108.4,1702.6,3938.2,7859.9,2096.6,309.0,1236.3,0.0,33936.0,2704.5,2284.1,0.0,4093.4,0.0,0.0,0.0,975.5,23.0,0.0,550.9
2020-02-25 06:00:00,0.0,6299.2,1561.8,669.4,42.9,955.2,18349.1,1004.0,12419.3,1419.5,7996.2,1175.2,2115.4,177.5,4203.3,0.0,42387.3,3934.4,2382.7,0.0,4684.1,0.0,729.7,1976.7,64.8,23.0,0.0,1392.0
2020-02-25 07:00:00,0.0,5793.2,4103.3,210.1,42.9,1036.1,19255.4,1004.0,23809.0,2000.5,16370.0,18343.4,2112.0,229.7,5031.8,0.0,51763.6,3934.4,2382.7,0.0,7862.6,0.0,729.7,4029.6,0.0,23.0,0.0,1429.6
2020-02-25 08:00:00,0.0,7483.0,1995.0,0.0,42.9,1036.1,21551.6,1004.0,24911.1,2000.5,16296.3,29427.5,2098.6,110.1,5194.4,622.0,56395.7,3934.4,2382.7,0.0,9101.7,0.0,729.7,0.0,0.0,23.0,0.0,1429.6
2020-02-25 09:00:00,0.0,8071.6,1921.1,0.0,43.5,1286.8,20418.9,1031.7,24927.8,2000.5,16223.4,28749.4,2088.9,67.7,4290.1,1691.0,55285.5,3931.3,2382.7,0.0,7971.8,0.0,729.7,0.0,0.0,20.7,0.0,1441.6
2020-02-25 10:00:00,0.0,4490.5,1349.2,0.0,43.5,1286.8,16902.5,1031.7,25039.0,2000.5,16464.1,26266.8,2081.8,181.3,3859.5,690.3,55297.6,3931.3,2382.7,0.0,3849.4,0.0,729.7,4029.6,0.0,20.7,0.0,1441.6
2020-02-25 11:00:00,0.0,4599.0,543.1,0.0,43.5,0.0,14747.5,1031.7,31083.9,2000.5,15533.4,23895.2,2073.9,69.2,3257.7,0.0,54551.9,3931.3,2382.7,0.0,2411.0,0.0,729.7,4029.6,0.0,20.7,0.0,1405.8
2020-02-25 12:00:00,0.0,4599.0,533.0,0.0,43.5,955.2,14273.2,1031.7,26441.1,1711.9,14101.2,24643.5,2070.9,305.3,2927.3,0.0,46365.0,3931.3,2382.7,0.0,1754.1,0.0,729.7,4029.6,0.0,20.7,0.0,1372.2
2020-02-25 13:00:00,0.0,3582.5,1032.5,0.0,43.5,0.0,14894.9,1031.7,19493.4,1851.6,7758.1,29520.1,2069.4,305.3,1511.9,0.0,48316.9,3931.3,2382.7,0.0,2464.4,0.0,729.7,3718.3,0.0,20.7,0.0,1162.4
2020-02-25 14:00:00,0.0,2891.2,1520.8,0.0,43.5,0.0,14668.3,1180.9,13753.6,1658.4,7595.1,33111.5,2078.0,305.3,1582.8,0.0,50963.3,3931.3,2382.7,0.0,5347.9,0.0,729.7,2162.9,0.0,20.7,0.0,869.8
2020-02-25 15:00:00,0.0,3822.5,1714.5,0.0,31.6,938.2,10793.8,952.7,12339.3,1933.6,5710.4,37430.8,2084.6,224.7,2483.9,0.0,53472.1,3843.0,2384.0,0.0,8753.2,0.0,729.7,2206.4,0.0,15.8,0.0,1260.7
2020-02-25 16:00:00,0.0,5435.9,2516.3,0.0,31.6,0.0,14496.3,1116.2,11773.9,2000.5,5542.7,41568.0,1930.0,215.2,2880.8,0.0,52723.5,3843.0,2384.0,0.0,12884.4,0.0,729.7,1432.2,0.0,15.8,0.0,1331.9
2020-02-25 17:00:00,0.0,6299.2,2644.3,0.0,31.6,370.0,18403.7,981.0,6657.4,1702.6,6629.6,40680.7,2110.5,74.7,3775.1,0.0,58414.9,3029.4,2285.4,0.0,14930.1,0.0,729.7,0.0,0.0,15.8,0.0,1435.3
2020-02-25 18:00:00,0.0,4304.6,1838.0,0.0,31.6,0.0,16528.2,1229.9,10902.8,1702.6,11100.5,46074.2,2141.2,215.2,2811.7,0.0,56578.0,2894.7,2285.4,0.0,17697.8,0.0,1116.6,0.0,0.0,15.8,0.0,1465.3
2020-02-25 19:00:00,0.0,3797.6,1734.4,0.0,31.6,0.0,15720.4,1070.9,13059.5,1702.6,15118.3,50769.0,2119.3,49.5,2482.3,0.0,56045.3,3145.8,2285.4,0.0,15705.3,0.0,729.7,0.0,0.0,15.8,0.0,1465.3
2020-02-25 20:00:00,0.0,3797.6,1674.1,0.0,31.6,0.0,15841.6,952.7,12808.3,2000.5,15942.8,48637.8,2096.8,49.5,1919.0,0.0,56776.8,3843.0,2384.0,0.0,14975.4,0.0,729.7,0.0,0.0,15.8,0.0,1465.3
2020-02-25 21:00:00,0.0,3797.6,3038.2,0.0,43.0,0.0,18074.3,1026.4,12451.3,2000.5,15851.8,42257.1,2086.3,65.7,1791.4,0.0,55541.5,3902.8,2382.5,0.0,14086.8,0.0,729.7,0.0,0.0,19.1,0.0,1470.9
2020-02-25 22:00:00,0.0,3400.0,2652.1,0.0,43.0,0.0,17216.0,1026.4,17932.9,2000.5,15315.2,39746.3,2078.5,104.1,1630.4,397.4,52090.2,3902.8,2382.5,0.0,13502.5,0.0,466.4,0.0,0.0,19.1,0.0,1412.3
2020-02-25 23:00:00,0.0,1216.9,2154.1,384.1,43.0,0.0,15042.9,907.0,15306.3,2000.5,16238.9,26234.5,2055.2,188.4,946.0,0.0,43365.5,3902.8,2251.2,0.0,12888.8,0.0,0.0,3646.0,0.0,19.1,0.0,1310.8
2020-02-26 00:00:00,0.0,1216.9,1047.9,0.0,42.9,0.0,16258.5,549.8,8521.6,1702.6,9899.6,14532.0,2017.2,284.9,661.2,0.0,37337.1,3498.1,2120.1,0.0,7299.5,0.0,0.0,1976.7,0.0,19.8,0.0,469.9
2020-02-26 01:00:00,0.0,3797.6,299.1,0.0,42.9,0.0,14572.4,549.8,5220.4,1702.6,4803.6,9923.3,1973.6,284.9,1207.1,0.0,31423.2,3029.5,2120.1,0.0,7084.8,0.0,0.0,0.0,0.0,19.8,0.0,1228.4
2020-02-26 02:00:00,0.0,3797.6,0.0,0.0,42.9,0.0,14267.7,549.8,2706.1,1702.6,3398.1,6926.1,1575.0,284.9,1199.8,0.0,27231.3,3498.5,2120.1,0.0,5893.5,0.0,0.0,0.0,0.0,19.8,0.0,1407.2
2020-02-26 03:00:00,0.0,3719.1,3.2,0.0,44.0,0.0,16442.1,562.7,2087.6,1702.6,2914.4,4202.7,472.2,312.2,998.2,0.0,25178.3,3896.4,2127.8,0.0,5012.4,0.0,0.0,0.0,0.0,20.6,0.0,1437.8
2020-02-26 04:00:00,0.0,1930.8,39.3,0.0,44.0,938.2,16718.5,562.7,2465.6,1702.6,2844.3,764.6,1484.6,312.2,1142.2,0.0,29310.7,3896.4,2181.7,0.0,7100.7,0.0,0.0,0.0,0.0,20.6,0.0,1437.8
2020-02-26 05:00:00,0.0,3716.4,1488.8,389.8,44.0,938.2,19942.1,915.8,4090.7,2025.8,4229.1,7710.4,2047.5,312.2,1100.6,0.0,33954.9,3896.4,2382.3,0.0,2782.9,0.0,0.0,0.0,0.0,20.6,0.0,773.8
2020-02-26 06:00:00,0.0,6247.2,4177.2,0.0,44.0,0.0,27090.4,1053.0,17094.1,1856.4,14924.1,13179.4,2078.0,229.9,2095.0,0.0,46258.4,3896.4,2382.3,0.0,10382.7,0.0,729.7,190.4,0.0,8.6,421.6,1437.8
2020-02-26 07:00:00,0.0,6299.2,4685.4,0.0,44.0,61.5,29427.8,1457.4,14128.9,2564.8,15351.9,19806.2,2076.3,229.9,2136.4,0.0,52277.2,3896.4,2382.3,0.0,12799.8,0.0,729.7,0.0,0.0,20.6,673.4,1545.6
2020-02-26 08:00:00,0.0,5485.0,2050.6,0.0,44.0,0.0,27831.7,1536.4,15691.4,1702.6,15911.3,29496.3,2071.9,229.9,1937.1,1697.2,55432.5,3132.4,2283.6,0.0,13578.4,0.0,729.7,0.0,0.0,8.6,215.8,1545.6
2020-02-26 09:00:00,0.0,6299.2,2318.7,0.0,43.6,0.0,26493.0,1618.2,15907.7,1791.6,15736.8,30554.7,2063.7,232.2,2883.9,2221.0,54566.6,2911.5,2283.6,0.0,14363.1,0.0,729.7,0.0,0.0,20.4,242.7,1548.1
2020-02-26 10:00:00,0.0,3797.6,4690.3,0.0,43.6,938.2,28905.7,1647.9,18577.5,1702.6,16500.6,30084.6,269.4,315.8,1283.5,3426.9,52214.3,3041.7,2283.6,0.0,13418.3,0.0,731.5,0.0,0.0,6.1,0.0,1548.1
2020-02-26 11:00:00,0.0,3797.6,5457.9,0.0,43.6,347.9,27842.2,1632.2,18241.8,1702.6,16501.1,25074.8,310.9,419.5,1247.2,4640.1,51001.4,3225.6,2283.6,0.0,13225.7,0.0,729.7,0.0,0.0,0.0,0.0,1527.1
2020-02-26 12:00:00,0.0,3392.3,4103.3,0.0,43.6,716.7,24915.9,1610.2,20804.2,1702.6,15819.2,25465.1,975.3,204.4,1320.5,3731.2,47645.6,3473.2,2283.6,0.0,10983.3,0.0,729.7,371.9,0.0,6.1,0.0,1493.3
