snapshots,AL,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GB,GR,HR,HU,IE,IT,LT,LV,MK,NL,NO,PL,PT,RO,RS,SI,SK
2020-02-03 04:00:00,0.0,0.0,1657.5,0.0,0.0,0.0,266.6,0.0,0.0,0.0,2318.0,0.0,0.0,0.0,0.0,0.0,23015.1,0.0,0.0,0.0,0.0,1060.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03 05:00:00,0.0,0.0,203.7,0.0,0.0,0.0,326.8,0.0,0.0,0.0,2966.3,0.0,0.0,0.0,0.0,0.0,19224.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03 06:00:00,0.0,0.0,1152.1,0.0,0.0,0.0,4758.9,0.0,1814.3,0.0,3668.0,0.0,36.0,0.0,0.0,0.0,24320.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03 07:00:00,0.0,53.1,2304.5,0.0,0.0,0.0,3436.5,0.0,8790.6,0.0,4113.9,0.0,0.0,0.0,81.9,0.0,29451.3,0.0,0.0,0.0,546.9,0.0,17.3,0.0,0.0,0.0,0.0,0.0
2020-02-03 08:00:00,0.0,131.0,1018.1,0.0,0.0,0.0,3493.3,0.0,8381.6,0.0,4735.2,1648.5,0.0,0.0,218.2,0.0,29482.5,0.0,0.0,0.0,2822.7,0.0,678.7,0.0,0.0,0.0,0.0,0.0
2020-02-03 09:00:00,0.0,240.3,525.0,0.0,0.0,0.0,3523.0,0.0,7055.3,0.0,4533.5,5259.5,0.0,0.0,261.4,0.0,29871.9,0.0,0.0,0.0,2839.9,0.0,803.1,0.0,0.0,0.0,0.0,0.0
2020-02-03 10:00:00,0.0,341.2,424.5,0.0,0.0,0.0,4550.9,0.0,2601.0,0.0,4247.0,12292.3,0.0,0.0,564.8,0.0,31568.1,0.0,0.0,0.0,3706.9,0.0,842.6,0.0,0.0,0.0,0.0,0.0
2020-02-03 11:00:00,0.0,437.0,3338.5,0.0,0.0,0.0,3752.5,0.0,8433.5,0.0,3850.9,3557.3,0.0,0.0,667.5,0.0,30401.1,0.0,0.0,0.0,3227.8,0.0,709.2,0.0,0.0,0.0,0.0,0.0
2020-02-03 12:00:00,0.0,590.5,3873.6,0.0,0.0,0.0,4656.3,0.0,9374.9,0.0,3843.2,2698.3,0.0,0.0,88.4,0.0,31123.0,0.0,0.0,0.0,3523.6,0.0,397.1,0.0,0.0,0.0,0.0,0.0
2020-02-03 13:00:00,0.0,586.7,3719.8,0.0,0.0,0.0,6128.8,0.0,7327.8,0.0,3509.1,4494.2,0.0,0.0,171.8,0.0,31015.2,0.0,0.0,0.0,2377.9,0.0,479.2,0.0,0.0,0.0,0.0,0.0
2020-02-03 14:00:00,0.0,327.1,3719.8,0.0,0.0,0.0,6378.2,0.0,6702.5,0.0,3110.0,6312.5,0.0,0.0,146.0,0.0,29555.0,0.0,0.0,0.0,1599.9,0.0,429.5,0.0,0.0,0.0,0.0,0.0
2020-02-03 15:00:00,0.0,296.4,3617.0,0.0,0.0,0.0,7059.8,0.0,1896.0,0.0,3108.1,12714.3,0.0,0.0,148.3,0.0,28645.3,0.0,0.0,0.0,2642.7,0.0,246.0,0.0,0.0,0.0,0.0,0.0
2020-02-03 16:00:00,0.0,245.7,5386.2,0.0,46.0,0.0,7834.3,0.0,2881.9,0.0,2966.3,9034.0,0.0,0.0,15.3,0.0,26602.3,0.0,0.0,0.0,4080.3,0.0,191.8,0.0,0.0,0.0,0.0,0.0
2020-02-03 17:00:00,0.0,369.2,1316.0,0.0,46.0,0.0,8293.3,0.0,2053.6,0.0,3264.5,10949.5,0.0,0.0,23.8,0.0,25928.7,0.0,0.0,0.0,7426.7,0.0,193.2,0.0,0.0,0.0,0.0,0.0
2020-02-03 18:00:00,0.0,332.6,1590.6,0.0,46.0,0.0,8752.0,0.0,4095.2,0.0,3995.4,13998.3,0.0,0.0,24.2,0.0,29905.1,0.0,0.0,0.0,9591.3,0.0,190.5,0.0,0.0,0.0,0.0,0.0
2020-02-03 19:00:00,0.0,95.3,1238.2,0.0,46.0,0.0,8725.2,0.0,7265.6,0.0,4011.5,13772.7,0.0,0.0,3.2,0.0,29121.9,0.0,48.5,0.0,9858.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0
2020-02-03 20:00:00,0.0,0.0,551.5,0.0,46.0,0.0,4841.6,0.0,7121.8,0.0,3216.9,11214.7,0.0,0.0,0.0,0.0,26612.2,0.0,415.8,0.0,4713.7,0.0,115.3,0.0,0.0,0.0,0.0,0.0
2020-02-03 21:00:00,0.0,0.0,2304.5,0.0,0.0,0.0,3327.7,0.0,7567.3,0.0,2966.3,8515.5,0.0,0.0,0.0,0.0,24271.4,0.0,0.0,0.0,377.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03 22:00:00,0.0,0.0,523.6,0.0,0.0,0.0,765.3,0.0,8252.6,0.0,2107.3,1771.1,0.0,0.0,0.0,0.0,24168.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-03 23:00:00,0.0,0.0,334.1,0.0,0.0,0.0,461.6,0.0,8600.4,0.0,374.9,0.0,0.0,0.0,0.0,0.0,25347.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04 00:00:00,0.0,0.0,191.5,0.0,0.0,0.0,342.0,0.0,6104.9,0.0,239.9,0.0,0.0,0.0,0.0,0.0,21607.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04 01:00:00,0.0,0.0,112.4,0.0,0.0,0.0,303.4,0.0,1654.9,0.0,239.9,0.0,0.0,0.0,0.0,0.0,19904.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,358.5,0.0,47.4,0.0,239.9,0.0,0.0,0.0,0.0,0.0,20259.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04 03:00:00,0.0,0.0,119.1,0.0,0.0,0.0,388.6,0.0,0.0,0.0,239.9,0.0,0.0,0.0,0.0,0.0,19672.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04 04:00:00,0.0,0.0,58.0,0.0,0.0,0.0,298.1,0.0,0.0,0.0,239.9,0.0,0.0,0.0,0.0,0.0,19665.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04 05:00:00,0.0,0.0,111.9,0.0,0.0,0.0,423.9,0.0,0.0,0.0,239.9,0.0,0.0,0.0,0.0,0.0,20044.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04 06:00:00,0.0,0.0,1320.1,0.0,0.0,0.0,982.0,0.0,5992.4,0.0,2834.2,0.0,0.0,0.0,0.0,0.0,25728.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04 07:00:00,0.0,340.1,1084.6,0.0,0.0,0.0,3619.5,0.0,11660.3,0.0,4002.8,0.0,0.0,0.0,280.6,0.0,26365.9,0.0,0.0,0.0,0.0,0.0,133.8,0.0,0.0,0.0,0.0,0.0
2020-02-04 08:00:00,0.0,477.5,1742.8,0.0,0.0,0.0,7494.6,0.0,5071.3,0.0,4881.6,3708.0,0.0,0.0,284.7,0.0,28418.6,0.0,0.0,0.0,1735.3,0.0,239.8,0.0,0.0,0.0,0.0,0.0
2020-02-04 09:00:00,0.0,588.5,1556.8,0.0,0.0,0.0,7259.0,0.0,4556.3,0.0,5262.0,3801.4,0.0,0.0,144.3,0.0,27458.4,0.0,0.0,0.0,2439.8,0.0,284.7,0.0,0.0,0.0,0.0,0.0
2020-02-04 10:00:00,0.0,733.9,1268.6,0.0,0.0,0.0,3119.1,0.0,6871.9,0.0,5216.7,2864.5,0.0,0.0,134.3,0.0,27314.0,0.0,0.0,0.0,0.0,0.0,354.6,0.0,0.0,0.0,0.0,0.0
2020-02-04 11:00:00,0.0,779.1,871.4,0.0,0.0,0.0,1497.1,0.0,7519.8,0.0,3624.2,1336.1,0.0,0.0,235.8,0.0,28219.6,0.0,129.5,0.0,0.0,0.0,500.1,0.0,0.0,0.0,0.0,0.0
2020-02-04 12:00:00,0.0,783.7,4151.2,0.0,0.0,0.0,1172.9,0.0,4210.7,0.0,4084.5,2148.5,0.0,0.0,243.9,0.0,30249.7,0.0,1421.6,0.0,0.0,0.0,579.6,0.0,0.0,0.0,0.0,0.0
2020-02-04 13:00:00,0.0,714.3,5377.1,0.0,0.0,0.0,862.0,0.0,3213.4,0.0,4920.3,3600.7,0.0,0.0,350.3,0.0,31000.3,0.0,1664.1,0.0,350.8,0.0,944.2,0.0,0.0,0.0,0.0,0.0
2020-02-04 14:00:00,0.0,694.4,5520.6,0.0,0.0,0.0,2424.5,0.0,1090.9,0.0,4211.3,4570.2,0.0,0.0,180.6,0.0,29834.2,0.0,1664.1,0.0,2734.2,0.0,831.1,0.0,0.0,0.0,0.0,0.0
2020-02-04 15:00:00,0.0,605.1,5119.9,0.0,0.0,0.0,3256.9,0.0,0.0,0.0,3847.2,6464.3,0.0,0.0,117.2,60.6,28955.6,412.5,1494.3,0.0,3715.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04 16:00:00,0.0,532.0,5095.2,0.0,0.0,0.0,3180.2,0.0,0.0,0.0,3684.7,8974.7,0.0,0.0,188.1,1145.8,29999.2,0.0,1494.3,0.0,3282.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04 17:00:00,0.0,709.4,5496.6,0.0,0.0,0.0,4252.6,0.0,0.0,0.0,2966.3,15211.5,0.0,0.0,341.7,1947.0,31703.5,0.0,1494.3,0.0,6704.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04 18:00:00,0.0,710.1,1556.8,0.0,0.0,0.0,5792.9,0.0,561.8,0.0,3639.5,19315.0,0.0,0.0,319.3,2713.3,35843.8,586.8,1494.3,0.0,7091.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04 19:00:00,0.0,455.1,713.5,0.0,0.0,0.0,5496.4,0.0,2859.8,0.0,6871.2,22819.0,0.0,0.0,306.6,3416.9,35273.7,1274.9,1494.3,0.0,5365.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04 20:00:00,0.0,196.4,5261.2,0.0,0.0,0.0,2621.0,0.0,3009.2,0.0,5031.4,30136.7,0.0,0.0,124.0,2427.4,33479.7,0.0,1494.3,0.0,6096.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04 21:00:00,0.0,55.1,4017.7,0.0,0.0,0.0,2896.0,0.0,2793.8,0.0,3114.8,20591.2,0.0,0.0,0.0,3994.1,26003.7,0.0,470.4,0.0,2906.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04 22:00:00,0.0,0.0,2304.5,0.0,0.0,0.0,324.5,0.0,14.1,0.0,2244.0,17039.4,0.0,0.0,0.0,4021.5,25912.1,0.0,0.0,0.0,3546.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-04 23:00:00,0.0,0.0,1083.8,0.0,0.0,0.0,50.8,0.0,0.0,0.0,2324.9,6559.3,0.0,0.0,0.0,3134.2,24917.9,0.0,0.0,0.0,6701.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 00:00:00,0.0,0.0,884.1,0.0,0.0,0.0,33.5,0.0,0.0,0.0,2258.0,409.0,0.0,0.0,0.0,2194.8,22466.4,0.0,0.0,0.0,3817.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.0,2234.2,1604.2,0.0,0.0,0.0,1591.4,21352.9,0.0,0.0,0.0,3961.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 02:00:00,0.0,0.0,884.1,0.0,0.0,0.0,33.5,0.0,0.0,0.0,2307.7,2819.9,0.0,0.0,0.0,1385.6,19075.1,0.0,0.0,0.0,3002.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 03:00:00,0.0,0.0,884.1,0.0,0.0,0.0,34.4,0.0,0.0,0.0,2118.7,2250.6,0.0,0.0,0.0,1328.2,19063.4,0.0,0.0,0.0,4262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 04:00:00,0.0,0.0,884.1,0.0,0.0,0.0,34.4,0.0,0.0,0.0,2092.7,2097.6,0.0,0.0,0.0,1047.5,19723.6,0.0,0.0,0.0,5132.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 05:00:00,0.0,0.0,1556.8,0.0,0.0,0.0,34.4,0.0,0.0,0.0,2222.3,370.3,0.0,0.0,0.0,429.5,23003.9,0.0,0.0,0.0,3782.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 06:00:00,0.0,0.0,4610.0,0.0,0.0,0.0,213.5,0.0,0.0,0.0,4199.6,4038.5,0.0,0.0,0.0,360.4,25686.7,0.0,208.9,0.0,7943.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 07:00:00,0.0,261.2,1551.0,0.0,0.0,0.0,7987.3,0.0,1558.7,0.0,7100.2,20318.2,0.0,0.0,0.0,700.5,34185.2,196.3,0.0,0.0,13394.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 08:00:00,0.0,422.8,4716.9,0.0,0.0,0.0,6876.7,0.0,4101.4,0.0,12653.6,26467.8,0.0,0.0,56.4,992.8,33649.5,263.5,0.0,0.0,16454.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 09:00:00,0.0,487.3,3375.7,0.0,0.0,0.0,3688.2,0.0,3945.4,0.0,12396.6,27037.3,0.0,0.0,0.0,1262.5,36006.0,0.0,0.0,0.0,16226.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 10:00:00,0.0,488.3,2034.8,0.0,62.6,0.0,3928.7,0.0,2493.8,0.0,9885.6,25286.1,0.0,0.0,0.0,1135.0,37473.9,0.0,602.0,0.0,13043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 11:00:00,0.0,502.6,2943.5,0.0,0.0,0.0,3484.7,0.0,2023.6,0.0,5930.9,19520.3,0.0,0.0,0.0,1027.6,35302.9,0.0,173.6,0.0,13058.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 12:00:00,0.0,436.0,4491.9,0.0,0.0,0.0,3230.9,0.0,1875.1,0.0,4803.9,15898.3,0.0,0.0,0.0,1039.3,35750.0,71.0,1687.1,0.0,9858.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 13:00:00,0.0,359.5,5166.7,0.0,0.0,0.0,2582.7,0.0,1950.8,0.0,4460.3,16189.4,0.0,0.0,0.0,919.6,36014.2,0.0,850.2,0.0,6821.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 14:00:00,0.0,291.8,6177.3,0.0,0.0,0.0,1965.3,0.0,1869.0,0.0,3949.0,13772.4,0.0,0.0,0.0,868.2,33835.7,0.0,478.4,0.0,6072.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 15:00:00,0.0,248.2,6159.7,0.0,0.0,0.0,2964.3,0.0,1891.7,0.0,3488.1,11742.7,0.0,0.0,0.0,578.0,32137.4,0.0,731.3,0.0,8851.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 16:00:00,0.0,248.1,3394.5,0.0,0.0,0.0,2011.7,0.0,2045.8,0.0,6193.1,17824.5,0.0,0.0,0.0,548.8,31769.9,0.0,0.0,0.0,12172.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 17:00:00,0.0,406.6,4437.8,0.0,0.0,0.0,4609.1,0.0,3376.5,0.0,7833.9,21004.8,0.0,0.0,9.9,731.4,32151.8,0.0,0.0,0.0,15052.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 18:00:00,0.0,439.1,3960.2,0.0,54.5,0.0,6074.0,0.0,5995.7,0.0,12127.5,28945.1,0.0,0.0,22.6,1302.1,32592.9,0.0,0.0,0.0,17307.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 19:00:00,0.0,258.9,3228.8,0.0,0.0,0.0,4025.1,0.0,8224.0,0.0,10875.0,38825.9,0.0,0.0,39.0,1305.0,32129.4,0.0,0.0,0.0,17423.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 20:00:00,0.0,17.7,2052.1,0.0,0.0,0.0,3050.2,0.0,7491.5,0.0,8337.2,30008.9,0.0,0.0,0.0,931.3,33286.6,0.0,0.0,0.0,14701.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 21:00:00,0.0,0.0,278.5,0.0,0.0,0.0,440.4,0.0,6575.9,0.0,7645.4,27815.9,0.0,0.0,0.0,453.2,31115.7,0.0,0.0,0.0,10678.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 22:00:00,0.0,0.0,1386.7,0.0,0.0,0.0,379.3,0.0,5794.0,0.0,4613.1,19996.3,0.0,0.0,0.0,224.0,28370.0,0.0,0.0,0.0,10109.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-05 23:00:00,0.0,0.0,1075.4,0.0,0.0,0.0,130.6,0.0,2937.1,0.0,4854.3,13304.2,0.0,0.0,0.0,221.2,28633.3,0.0,0.0,0.0,7191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 00:00:00,0.0,0.0,264.7,0.0,0.0,0.0,57.9,0.0,503.4,0.0,3892.8,15133.2,0.0,0.0,0.0,187.5,27221.0,0.0,0.0,0.0,5497.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 01:00:00,0.0,0.0,938.7,0.0,0.0,0.0,30.2,0.0,0.0,0.0,2587.3,7988.7,0.0,0.0,0.0,10.0,24553.2,0.0,0.0,0.0,4103.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 02:00:00,0.0,0.0,1063.5,0.0,0.0,0.0,35.9,0.0,0.0,0.0,2405.2,7708.5,0.0,0.0,0.0,0.0,23425.5,0.0,0.0,0.0,3740.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 03:00:00,0.0,0.0,1378.1,0.0,0.0,0.0,73.5,0.0,0.0,0.0,2311.5,5176.2,0.0,0.0,0.0,0.0,23451.0,0.0,0.0,0.0,3610.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 04:00:00,0.0,0.0,1590.2,0.0,0.0,0.0,129.4,0.0,0.0,0.0,2291.1,4113.4,0.0,0.0,0.0,0.0,23714.5,0.0,0.0,0.0,4201.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 05:00:00,0.0,0.0,1904.4,0.0,0.0,0.0,270.1,0.0,0.0,0.0,2467.2,4743.8,0.0,0.0,0.0,0.0,23969.7,0.0,0.0,0.0,5450.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 06:00:00,0.0,175.6,2295.6,0.0,0.0,0.0,761.5,0.0,673.6,0.0,4733.6,6035.5,0.0,0.0,143.6,0.0,29906.6,0.0,0.0,0.0,10275.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 07:00:00,0.0,552.0,6254.7,0.0,0.0,0.0,1014.1,0.0,6227.4,0.0,10487.6,16410.0,0.0,0.0,317.4,0.0,29596.4,0.0,0.0,0.0,12854.6,0.0,2.9,0.0,0.0,0.0,0.0,0.0
2020-02-06 08:00:00,0.0,658.8,5227.6,0.0,0.0,0.0,1321.6,0.0,9094.9,0.0,12207.1,30770.4,0.0,0.0,35.3,214.1,29414.9,0.0,0.0,0.0,16608.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 09:00:00,0.0,632.1,3254.7,0.0,0.0,0.0,669.8,0.0,7808.3,0.0,11563.5,35460.2,0.0,0.0,0.0,226.7,33988.7,0.0,0.0,0.0,16518.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 10:00:00,0.0,612.9,2478.8,0.0,0.0,0.0,1403.9,0.0,5356.4,0.0,8094.8,35000.3,0.0,0.0,20.9,230.7,36075.5,0.0,0.0,0.0,15080.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 11:00:00,0.0,558.0,2531.5,0.0,0.0,0.0,2759.1,0.0,4243.6,0.0,6313.3,28485.2,0.0,0.0,0.0,230.6,37322.1,0.0,0.0,0.0,13256.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 12:00:00,0.0,385.7,2304.5,0.0,0.0,0.0,2145.3,0.0,2777.6,0.0,6598.6,22204.4,0.0,0.0,0.0,229.4,37524.1,0.0,0.0,0.0,8665.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 13:00:00,0.0,264.7,4524.6,0.0,0.0,0.0,2719.8,0.0,2539.6,0.0,6974.0,20216.5,0.0,0.0,0.0,227.2,35409.0,31.5,0.0,0.0,7290.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 14:00:00,0.0,207.7,4843.1,0.0,0.0,0.0,2868.1,0.0,2279.2,0.0,5747.8,20178.2,0.0,0.0,0.0,218.9,31844.9,0.0,0.0,0.0,10579.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 15:00:00,0.0,159.0,5520.6,0.0,0.0,0.0,5871.9,0.0,2206.7,0.0,6383.5,23117.7,0.0,0.0,0.0,208.7,26887.0,0.0,0.0,0.0,11703.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 16:00:00,0.0,223.7,4023.5,0.0,0.0,0.0,4638.3,0.0,2774.8,0.0,6805.8,30302.6,0.0,0.0,17.7,201.5,23632.0,0.0,0.0,0.0,15673.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 17:00:00,0.0,491.4,3611.1,0.0,51.8,0.0,2927.7,0.0,4736.1,0.0,8141.0,36759.2,0.0,0.0,219.3,149.9,25647.6,0.0,0.0,0.0,17871.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 18:00:00,0.0,460.2,4797.6,0.0,51.8,0.0,4587.6,0.0,6992.0,0.0,8974.0,47053.5,0.0,0.0,153.9,0.0,29147.3,0.0,0.0,0.0,18627.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 19:00:00,0.0,308.5,3117.5,0.0,51.8,0.0,3032.2,0.0,9601.0,0.0,8723.2,46063.7,0.0,0.0,99.4,0.0,30405.3,0.0,0.0,0.0,18249.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 20:00:00,0.0,43.6,2248.2,0.0,0.0,0.0,2389.9,0.0,9046.3,0.0,8625.0,41894.0,0.0,0.0,0.0,201.5,26058.7,0.0,0.0,0.0,16409.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 21:00:00,0.0,0.0,2213.2,0.0,0.0,0.0,4509.5,0.0,7812.7,0.0,7067.2,37457.5,0.0,0.0,0.0,201.5,26080.1,0.0,0.0,0.0,15196.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 22:00:00,0.0,0.0,4872.4,0.0,0.0,0.0,6046.9,0.0,6248.6,0.0,7139.4,30591.0,0.0,0.0,0.0,201.5,26724.3,0.0,0.0,0.0,10182.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-06 23:00:00,0.0,0.0,3221.1,0.0,0.0,0.0,368.1,0.0,5035.2,0.0,7345.9,23111.1,0.0,0.0,0.0,0.0,25861.5,0.0,0.0,0.0,10069.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07 00:00:00,0.0,0.0,2932.6,0.0,0.0,0.0,215.8,0.0,2987.4,0.0,4061.8,15311.5,0.0,0.0,0.0,0.0,22451.4,0.0,0.0,0.0,5610.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07 01:00:00,0.0,0.0,2304.5,0.0,0.0,0.0,213.0,0.0,1157.2,0.0,3789.4,12479.9,0.0,0.0,0.0,0.0,22625.9,0.0,0.0,0.0,4993.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07 02:00:00,0.0,0.0,1556.8,0.0,0.0,0.0,175.8,0.0,1487.4,0.0,3478.2,9598.4,0.0,0.0,0.0,0.0,22231.7,0.0,0.0,0.0,4755.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,232.8,0.0,2054.0,0.0,4667.1,3616.0,0.0,0.0,0.0,0.0,22698.7,0.0,0.0,0.0,3545.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07 04:00:00,0.0,0.0,2125.0,0.0,0.0,0.0,335.3,0.0,4837.7,0.0,4166.3,0.0,0.0,0.0,0.0,0.0,24105.0,0.0,0.0,0.0,553.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07 05:00:00,0.0,0.0,2304.5,0.0,0.0,0.0,3826.0,0.0,6456.4,0.0,5163.2,0.0,0.0,0.0,0.0,0.0,25106.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07 06:00:00,0.0,42.4,2974.0,0.0,0.0,0.0,7674.6,0.0,7034.5,0.0,5706.4,0.0,0.0,0.0,0.0,0.0,22661.1,0.0,0.0,0.0,9304.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-07 07:00:00,0.0,416.2,2928.2,0.0,63.5,0.0,11898.9,0.0,10828.2,0.0,7941.6,6305.2,0.0,0.0,11.8,0.0,27347.4,95.7,0.0,0.0,15177.9,0.0,55.5,0.0,0.0,0.0,0.0,0.0
2020-02-07 08:00:00,0.0,581.7,12315.2,0.0,0.0,0.0,7996.8,0.0,12494.3,0.0,10867.1,21726.1,0.0,0.0,0.0,0.0,28877.0,191.4,0.0,0.0,2569.1,0.0,175.9,0.0,0.0,0.0,0.0,0.0
2020-02-07 09:00:00,0.0,610.9,12552.7,0.0,69.2,0.0,9288.1,0.0,11003.7,0.0,10157.3,16744.5,0.0,0.0,0.0,0.0,28427.4,0.0,0.0,0.0,1861.8,0.0,197.0,0.0,0.0,0.0,0.0,0.0
2020-02-07 10:00:00,0.0,582.2,1622.5,0.0,69.2,0.0,7552.8,0.0,10535.6,0.0,5935.5,20362.5,0.0,0.0,0.0,0.0,26673.5,0.0,0.0,0.0,10616.5,0.0,155.5,0.0,0.0,0.0,0.0,0.0
2020-02-07 11:00:00,0.0,539.8,771.3,0.0,69.2,0.0,9544.1,0.0,9947.7,0.0,4813.8,10775.5,0.0,0.0,0.0,0.0,24990.9,0.0,0.0,0.0,7967.6,0.0,191.1,0.0,0.0,0.0,0.0,0.0
2020-02-07 12:00:00,0.0,423.9,87.1,0.0,69.2,0.0,7675.0,0.0,11351.9,0.0,6479.2,8628.9,0.0,0.0,0.0,0.0,23733.6,0.0,0.0,0.0,3637.2,0.0,198.4,0.0,0.0,0.0,0.0,0.0
2020-02-07 13:00:00,0.0,311.4,0.0,0.0,69.2,0.0,6051.4,0.0,13724.0,0.0,5586.3,7528.3,0.0,0.0,0.0,0.0,24575.0,0.0,0.0,0.0,1221.6,0.0,190.3,0.0,0.0,0.0,0.0,0.0
